rental_type,complex_name,district,address,address_norm,house_type,building_form,completion_year,unit_type,area_exclusive_m2,room_count,household_count,unit_count,elevator,parking_count,heating_type,eligibility_summary,supply_class,income_bracket,household_size,protection_type,unit_no,priority_rank,deposit_krw,rent_krw,lat,lon,geocode_precision,geocode_shift_m,pnu,anchor_lat,anchor_lon,anchor_dist_m,anchor_score,hospital_dist_m,hospital_score,library_dist_m,library_score,mart_dist_m,mart_score,park_dist_m,park_score,sports_dist_m,sports_score,subway_dist_m,subway_score,daycare_dist_m,daycare_score,kindergarten_dist_m,kindergarten_score,elementary_dist_m,elementary_score,middle_school_dist_m,middle_school_score,high_school_dist_m,high_school_score,cafe_cnt_750m,cafe_score,convenience_cnt_750m,convenience_score,gym_cnt_750m,gym_score,laundry_cnt_750m,laundry_score,vet_cnt_750m,vet_score,study_cafe_cnt_750m,study_cafe_score,restaurant_cnt_750m,restaurant_score,bakery_cnt_750m,bakery_score,hair_salon_cnt_750m,hair_salon_score,pharmacy_cnt_750m,pharmacy_score,store_total_750m,noise_store_750m,noise_ratio,bustle_pct,noise_pct,vibe_t,vibe_score
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,25.21,1,675,1,설치,371,,무주택 일반,,,,,618,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,25.68,1,280,1,설치,184,,무주택 일반,,,,,407,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,25.21,1,675,1,설치,371,,무주택 일반,,,,,1318,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,25.21,1,675,1,설치,371,,무주택 일반,,,,,1622,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,21.29,1,280,1,설치,184,,무주택 일반,,,,,402,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,21.29,1,280,1,설치,184,,무주택 일반,,,,,1008,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,1315,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,21.29,1,280,1,설치,184,,무주택 일반,,,,,1405,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,25.68,1,280,1,설치,184,,무주택 일반,,,,,707,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,25.68,1,280,1,설치,184,,무주택 일반,,,,,807,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,25.68,1,280,1,설치,184,,무주택 일반,,,,,1207,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,25.68,1,280,1,설치,184,,무주택 일반,,,,,1607,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.48,1,280,1,설치,184,,무주택 일반,,,,,1818,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,25.68,1,280,1,설치,184,,무주택 일반,,,,,507,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,717,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,718,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,817,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,818,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,25.21,1,675,1,설치,371,,무주택 일반,,,,,817,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,25.21,1,675,1,설치,371,,무주택 일반,,,,,917,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,21.29,1,280,1,설치,184,,무주택 일반,,,,,904,1,1295000,242000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,1016,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,25.68,1,280,1,설치,184,,무주택 일반,,,,,607,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,25.68,1,280,1,설치,184,,무주택 일반,,,,,1107,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.48,1,280,1,설치,184,,무주택 일반,,,,,1817,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,24.17,1,675,1,설치,371,,무주택 일반,,,,,830,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,24.17,1,675,1,설치,371,,무주택 일반,,,,,832,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,24.17,1,675,1,설치,371,,무주택 일반,,,,,833,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,25.21,1,675,1,설치,371,,무주택 일반,,,,,216,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,23.49,1,675,1,설치,371,,무주택 일반,,,,,1008,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,25.21,1,675,1,설치,371,,무주택 일반,,,,,620,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,24.17,1,675,1,설치,371,,무주택 일반,,,,,1433,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로666번길 6(광안동),부산광역시 수영구 수영로666번길 6,오피스텔,,2020,,24.17,1,675,1,설치,371,,무주택 일반,,,,,1130,,,,35.1649409,129.1151477,Google 건물번지,121,2.65001E+18,,,,,281,1,1408,1,490,1,856,0.9435,1733,0.5379,89,1,373,1,231,1,343,1,1141,0.7915,1319,0.6965,69,0.7179,39,0.9744,19,0.9872,25,1,0,0,6,0.7949,527,1,27,0.9872,122,0.9744,1,0.859,1906,244,0.128,1,0.7692,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.48,1,280,1,설치,184,,무주택 일반,,,,,1813,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.48,1,280,1,설치,184,,무주택 일반,,,,,1814,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.48,1,280,1,설치,184,,무주택 일반,,,,,1815,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.48,1,280,1,설치,184,,무주택 일반,,,,,1816,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,1318,,,,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
